,Div,Date,Time,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,HATT,HMIL,HDEF,AATT,AMIL,ADEF
198,F1,15/01/2020,18:00,Nimes,Rennes,0.0,12.68421052631579,3.631578947368421,3,12,10,12.578947368421053,1.5789473684210524,0.2631578947368421,0.7894736842105262,11.473684210526313,3.842105263157895,10,3,6,14.105263157894733,1.8421052631578947,1.0,1.263157894736842,72,70,72,76,77,76
199,F1,15/01/2020,20:00,Monaco,Paris SG,0.0,13.894736842105265,5.315789473684212,8,11,6,11.473684210526313,2.263157894736842,0.3684210526315789,1.7894736842105257,15.842105263157894,6.684210526315789,15,1,3,12.105263157894738,1.684210526315789,0.0,2.421052631578947,80,78,76,88,84,83
200,F1,24/01/2020,19:45,Nice,Rennes,1.0,11.95,4.75,8,12,8,10.55,2.35,0.25,1.4500000000000002,11.3,3.75,11,3,6,14.4,1.9,1.0,1.2500000000000002,74,76,74,76,77,76
201,F1,25/01/2020,16:30,Marseille,Angers,1.0,14.05,4.5,12,12,3,13.500000000000002,2.5,0.15000000000000002,1.4999999999999998,14.15,4.6000000000000005,8,5,7,12.000000000000002,1.4,1.0,1.1500000000000004,80,78,77,74,75,74
202,F1,25/01/2020,19:00,Brest,Amiens,2.0,11.1,3.75,6,15,7,11.549999999999995,1.4500000000000004,0.05,1.3000000000000005,8.25,2.95,4,6,10,13.3,1.8500000000000003,2.1,1.15,72,72,72,73,73,71
203,F1,25/01/2020,19:00,Monaco,Strasbourg,0.0,13.85,5.25,8,11,7,11.349999999999998,2.25,0.35,1.75,11.9,3.85,8,3,9,13.750000000000005,1.9000000000000004,0.05,1.15,80,78,76,75,74,74
204,F1,25/01/2020,19:00,Montpellier,Dijon,2.0,12.7,4.25,8,11,6,15.9,2.0,0.1,1.4,12.5,3.9,5,6,9,12.45,1.65,0.05,0.75,78,74,75,72,72,70
205,F1,25/01/2020,19:00,Reims,Metz,0.0,11.65,3.35,7,16,5,14.85,2.1000000000000005,0.2,0.8500000000000002,11.15,3.25,4,8,8,12.9,1.95,1.0,0.9000000000000002,71,73,73,73,72,72
206,F1,25/01/2020,19:00,St Etienne,Nimes,2.0,10.5,3.2,7,14,9,12.9,1.9500000000000004,0.1,1.1,12.35,3.5,3,6,11,13.1,1.5500000000000005,1.2000000000000002,0.7500000000000002,73,76,74,72,70,72
207,F1,26/01/2020,14:00,Lyon,Toulouse,2.0,13.7,5.000000000000001,8,13,7,12.2,1.7,0.15000000000000002,1.5500000000000005,11.299999999999995,4.0,3,3,14,14.85,1.65,2.05,1.05,79,78,77,72,74,71
208,F1,26/01/2020,16:00,Nantes,Bordeaux,0.0,12.400000000000002,4.2,10,11,8,13.85,1.6000000000000003,0.05,0.95,10.8,4.0,7,5,8,13.849999999999998,2.0,0.0,1.4500000000000002,75,73,74,75,75,76
209,F1,26/01/2020,20:00,Lille,Paris SG,0.0,12.45,4.9,9,12,7,12.55,1.65,0.15000000000000002,1.2000000000000004,15.9,6.95,16,1,3,12.2,1.7500000000000002,0.0,2.5000000000000004,77,77,76,88,84,83
210,F1,31/01/2020,19:45,Rennes,Nantes,2.0,11.761904761904766,3.809523809523809,11,12,6,14.380952380952374,1.857142857142857,0.047619047619047616,1.238095238095238,12.142857142857144,3.9999999999999987,10,2,9,13.714285714285715,1.6666666666666667,1.0476190476190477,0.9047619047619048,76,77,76,75,73,74
211,F1,01/02/2020,16:30,Paris SG,Montpellier,2.0,15.714285714285715,6.857142857142856,17,12,3,12.095238095238097,1.7142857142857142,0.0,2.4761904761904767,12.857142857142858,4.285714285714286,9,6,6,15.904761904761903,2.0,1.0476190476190477,1.4285714285714284,88,84,83,78,74,75
212,F1,01/02/2020,19:00,Amiens,Toulouse,1.0,8.238095238095237,2.952380952380953,4,14,11,13.476190476190476,1.9523809523809528,0.19047619047619047,1.1428571428571432,11.238095238095235,4.0,3,3,15,14.380952380952385,1.619047619047619,2.0476190476190474,1.0,73,73,71,72,74,71
213,F1,01/02/2020,19:00,Angers,Reims,0.0,13.666666666666664,4.380952380952381,8,13,7,12.047619047619044,1.4285714285714284,0.047619047619047616,1.0952380952380956,11.857142857142858,3.2857142857142856,7,8,6,14.666666666666664,2.047619047619048,3.0476190476190474,0.8095238095238095,74,75,74,71,73,73
214,F1,01/02/2020,19:00,Dijon,Brest,2.0,12.190476190476193,3.809523809523809,5,15,10,12.571428571428571,1.666666666666667,0.09523809523809523,0.7619047619047619,11.047619047619053,3.7142857142857135,7,7,7,11.619047619047615,1.4761904761904765,0.047619047619047616,1.3333333333333337,72,72,70,72,72,72
215,F1,01/02/2020,19:00,Nimes,Monaco,2.0,12.333333333333332,3.523809523809524,3,13,12,13.23809523809524,1.5714285714285716,0.2380952380952381,0.7619047619047619,13.761904761904766,5.142857142857143,8,5,8,11.190476190476193,2.1904761904761907,4.142857142857142,1.7142857142857144,72,70,72,80,78,76
216,F1,01/02/2020,19:00,Strasbourg,Lille,0.0,11.857142857142858,4.0,9,13,9,13.523809523809526,1.8095238095238095,0.047619047619047616,1.238095238095238,12.285714285714285,4.761904761904762,9,4,8,12.904761904761903,1.714285714285714,3.0,1.1428571428571432,75,74,74,77,77,76
217,F1,02/02/2020,14:00,Nice,Lyon,2.0,12.476190476190474,4.714285714285714,8,13,8,10.666666666666666,2.2380952380952377,0.2380952380952381,1.4285714285714286,13.666666666666664,5.000000000000001,9,5,7,12.0,1.6190476190476186,1.0952380952380951,1.619047619047619,74,76,74,79,78,77
218,F1,02/02/2020,16:00,Metz,St Etienne,2.0,10.952380952380953,3.2857142857142856,5,15,8,12.714285714285715,1.9047619047619049,0.047619047619047616,0.9047619047619048,10.619047619047619,3.3333333333333326,8,4,9,13.190476190476188,2.0,1.0476190476190477,1.1428571428571428,73,72,72,73,76,74
219,F1,02/02/2020,20:00,Bordeaux,Marseille,1.0,10.809523809523807,3.9047619047619038,8,13,8,13.857142857142856,2.0,0.0,1.4285714285714286,13.809523809523812,4.380952380952381,12,6,3,13.666666666666664,2.4285714285714284,0.14285714285714285,1.4285714285714284,75,75,76,80,78,77
220,F1,04/02/2020,18:00,Lille,Rennes,2.0,12.136363636363633,4.727272727272727,10,13,8,13.318181818181815,1.818181818181818,0.13636363636363635,1.1818181818181814,11.818181818181815,4.045454545454544,12,4,6,14.318181818181815,1.9999999999999996,1.0,1.318181818181818,77,77,76,76,77,76
221,F1,04/02/2020,18:00,Monaco,Angers,2.0,13.40909090909091,5.09090909090909,8,12,9,11.136363636363637,2.227272727272727,0.4090909090909092,1.6818181818181817,13.727272727272727,4.3636363636363615,8,6,8,12.181818181818182,1.4090909090909092,1.0,1.0909090909090908,80,78,76,74,75,74
222,F1,04/02/2020,20:05,Nantes,Paris SG,0.0,11.954545454545455,4.045454545454545,10,12,10,13.863636363636365,1.7727272727272725,0.09090909090909093,0.9545454545454546,15.90909090909091,6.954545454545455,18,1,3,12.272727272727273,1.8181818181818177,0.0,2.5909090909090904,75,73,74,88,84,83
223,F1,05/02/2020,18:00,Brest,Bordeaux,1.0,11.409090909090908,3.727272727272726,7,16,8,11.863636363636365,1.454545454545454,0.045454545454545456,1.2727272727272725,10.863636363636363,3.8636363636363633,8,6,8,13.681818181818182,2.0,0.0,1.3636363636363635,72,72,72,75,75,76
224,F1,05/02/2020,18:00,Lyon,Amiens,1.0,13.681818181818182,5.090909090909091,9,14,8,11.86363636363636,1.6363636363636358,0.18181818181818185,1.5909090909090908,8.272727272727273,2.9999999999999987,4,7,11,13.500000000000002,2.0,2.090909090909091,1.0909090909090906,79,78,77,73,73,71
225,F1,05/02/2020,18:00,Montpellier,Metz,1.0,12.545454545454547,4.181818181818182,9,12,7,15.909090909090908,2.0909090909090904,0.18181818181818185,1.363636363636363,10.909090909090908,3.4090909090909083,6,8,8,12.636363636363635,1.8181818181818181,1.0,0.9999999999999998,78,74,75,73,72,72
226,F1,05/02/2020,18:00,Nimes,Dijon,2.0,12.772727272727273,3.727272727272726,4,13,12,13.227272727272727,1.6818181818181814,0.2272727272727273,0.8636363636363635,12.181818181818182,3.8636363636363615,6,6,10,12.409090909090908,1.5909090909090904,1.0454545454545454,0.8636363636363636,72,70,72,72,72,70
227,F1,05/02/2020,18:00,Reims,Nice,1.0,11.863636363636365,3.318181818181817,8,17,6,14.590909090909092,2.045454545454545,0.18181818181818185,0.9545454545454544,12.454545454545453,4.818181818181818,9,5,8,10.954545454545457,2.272727272727272,3.136363636363636,1.454545454545454,71,73,73,74,76,74
228,F1,05/02/2020,18:00,Toulouse,Strasbourg,0.0,11.27272727272727,3.8636363636363615,3,12,15,14.409090909090908,1.636363636363636,0.13636363636363635,0.9545454545454546,11.909090909090908,3.9545454545454537,9,3,10,13.454545454545453,1.7727272727272718,0.045454545454545456,1.227272727272727,72,74,71,75,74,74
229,F1,05/02/2020,20:00,St Etienne,Marseille,0.0,10.90909090909091,3.5,8,15,10,13.40909090909091,1.9999999999999991,0.09090909090909093,1.136363636363636,13.909090909090908,4.363636363636363,12,7,3,13.681818181818185,2.4090909090909083,0.13636363636363635,1.3636363636363638,73,76,74,80,78,77
230,F1,07/02/2020,19:45,Angers,Lille,0.0,13.82608695652174,4.3478260869565215,8,14,9,11.999999999999998,1.434782608695652,0.043478260869565216,1.043478260869565,12.217391304347828,4.6521739130434785,11,4,8,13.391304347826091,1.869565217391304,3.0,1.1739130434782608,74,75,74,77,77,76
231,F1,08/02/2020,16:30,Marseille,Toulouse,2.0,13.521739130434785,4.304347826086956,13,15,3,13.56521739130435,2.478260869565217,0.13043478260869565,1.3913043478260865,11.30434782608696,3.739130434782609,3,4,16,14.08695652173913,1.6086956521739129,2.0434782608695654,0.9130434782608694,80,78,77,72,74,71
232,F1,08/02/2020,19:00,Amiens,Monaco,0.0,8.217391304347826,2.9565217391304355,4,16,11,13.52173913043478,2.0,0.17391304347826084,1.043478260869565,13.08695652173913,4.999999999999999,9,5,9,11.21739130434783,2.2173913043478257,6.130434782608696,1.652173913043478,73,73,71,80,78,76
233,F1,08/02/2020,19:00,Dijon,Nantes,1.0,12.08695652173913,3.8260869565217392,6,16,11,13.043478260869565,1.6521739130434778,0.08695652173913042,0.8260869565217391,12.086956521739133,4.08695652173913,10,2,11,13.652173913043477,1.7826086956521734,1.0434782608695652,0.9565217391304346,72,72,70,75,73,74
234,F1,08/02/2020,19:00,Metz,Bordeaux,0.0,11.21739130434783,3.608695652173913,6,16,8,12.782608695652176,1.7826086956521734,0.043478260869565216,1.0,10.956521739130432,3.91304347826087,8,7,8,13.30434782608696,1.9130434782608687,0.0,1.3478260869565215,73,72,72,75,75,76
235,F1,08/02/2020,19:00,Nice,Nimes,0.0,12.130434782608695,4.782608695652173,9,14,8,10.782608695652176,2.1739130434782608,0.2608695652173913,1.434782608695652,12.695652173913045,3.782608695652174,5,6,12,13.391304347826088,1.6086956521739126,1.1739130434782608,0.9130434782608696,74,76,74,72,70,72
236,F1,08/02/2020,19:00,Rennes,Brest,1.0,11.782608695652176,4.043478260869565,12,13,7,14.391304347826084,1.9565217391304344,0.043478260869565216,1.260869565217391,11.652173913043477,3.695652173913043,7,8,8,11.956521739130435,1.4782608695652169,0.08695652173913042,1.2608695652173911,76,77,76,72,72,72
237,F1,09/02/2020,14:00,Montpellier,St Etienne,2.0,12.52173913043478,4.304347826086956,9,13,7,15.782608695652172,2.08695652173913,0.17391304347826084,1.3478260869565213,10.913043478260873,3.4782608695652173,8,4,11,13.173913043478262,1.9999999999999996,1.0434782608695652,1.0869565217391304,78,74,75,73,76,74
238,F1,09/02/2020,16:00,Strasbourg,Reims,2.0,12.043478260869565,4.043478260869565,10,14,10,13.304347826086955,1.7826086956521734,0.043478260869565216,1.217391304347826,12.0,3.347826086956521,8,9,6,14.43478260869565,2.043478260869565,3.0434782608695654,0.9565217391304346,75,74,74,71,73,73
239,F1,09/02/2020,20:00,Paris SG,Lyon,2.0,16.043478260869566,6.956521739130436,19,13,3,12.652173913043477,1.9130434782608687,0.0,2.5652173913043472,13.521739130434785,5.0,9,6,8,11.695652173913045,1.6086956521739124,2.0869565217391304,1.5217391304347818,88,84,83,79,78,77
240,F1,14/02/2020,19:45,Monaco,Montpellier,2.0,13.041666666666664,5.041666666666668,10,13,9,11.458333333333336,2.2500000000000004,0.375,1.6666666666666663,12.333333333333336,4.25,10,7,7,15.791666666666664,2.041666666666667,3.083333333333333,1.3333333333333333,80,78,76,78,74,75
241,F1,15/02/2020,16:30,Amiens,Paris SG,1.0,8.208333333333334,2.875,4,16,12,13.541666666666668,1.9583333333333333,0.16666666666666666,1.0416666666666663,16.041666666666668,6.875,20,1,3,12.583333333333336,1.8750000000000004,0.0,2.625,73,73,71,88,84,83
242,F1,15/02/2020,19:00,Bordeaux,Dijon,1.0,11.125,3.9583333333333344,9,16,8,13.208333333333336,1.9166666666666663,0.0,1.3750000000000002,12.291666666666664,3.833333333333334,6,7,11,12.833333333333336,1.6666666666666663,1.0416666666666667,0.9166666666666664,75,75,76,72,72,70
243,F1,15/02/2020,19:00,Nantes,Metz,1.0,11.916666666666668,4.0,10,13,11,13.541666666666668,1.7916666666666663,0.08333333333333333,1.0416666666666663,11.208333333333336,3.625,6,9,9,12.458333333333332,1.7916666666666667,1.0416666666666667,0.9999999999999998,75,73,74,73,72,72
244,F1,15/02/2020,19:00,Nimes,Angers,2.0,12.583333333333332,3.8333333333333335,6,14,12,13.375000000000002,1.7083333333333333,0.2083333333333333,1.0,13.624999999999995,4.208333333333333,8,6,10,11.916666666666664,1.5416666666666667,1.0,0.9999999999999998,72,70,72,74,75,74
245,F1,15/02/2020,19:00,Toulouse,Nice,0.0,11.25,3.7083333333333335,3,13,17,13.833333333333336,1.6250000000000002,0.125,0.875,11.875000000000002,4.708333333333334,9,6,9,10.666666666666668,2.166666666666667,3.166666666666666,1.4166666666666667,72,74,71,74,76,74
246,F1,16/02/2020,14:00,Lyon,Strasbourg,1.0,13.249999999999998,4.874999999999999,9,16,9,11.79166666666667,1.6249999999999998,0.16666666666666666,1.5416666666666667,12.041666666666664,4.083333333333333,11,3,10,13.291666666666664,1.75,0.04166666666666666,1.2916666666666663,79,78,77,75,74,74
247,F1,16/02/2020,16:00,Brest,St Etienne,2.0,11.5,3.6666666666666665,7,18,8,12.041666666666664,1.5833333333333337,0.08333333333333333,1.2083333333333333,11.166666666666664,3.541666666666666,8,4,12,13.25,2.041666666666666,1.0416666666666667,1.0416666666666663,72,72,72,73,76,74
248,F1,16/02/2020,16:00,Reims,Rennes,2.0,11.708333333333332,3.208333333333333,8,19,7,14.333333333333336,2.041666666666666,0.16666666666666666,0.9166666666666666,12.0,3.9583333333333344,12,5,7,14.083333333333336,1.9583333333333333,1.0,1.2083333333333333,71,73,73,76,77,76
249,F1,16/02/2020,20:00,Lille,Marseille,0.0,12.208333333333336,4.625000000000001,12,14,8,13.458333333333332,1.916666666666667,0.125,1.208333333333333,13.45833333333333,4.25,14,7,3,13.250000000000002,2.4166666666666665,0.125,1.3750000000000004,77,77,76,80,78,77
250,F1,21/02/2020,18:00,Nice,Brest,1.0,11.96,4.6800000000000015,10,15,9,10.6,2.08,0.28,1.4400000000000004,11.44,3.640000000000001,8,9,8,12.000000000000002,1.6000000000000003,0.08,1.2800000000000002,74,76,74,72,72,72
251,F1,21/02/2020,19:45,Metz,Lyon,0.0,11.04,3.5600000000000014,6,17,9,12.399999999999995,1.7600000000000002,0.12,0.9600000000000002,12.920000000000002,4.760000000000002,9,7,9,12.000000000000005,1.6800000000000006,2.08,1.52,73,72,72,79,78,77
252,F1,22/02/2020,16:30,Marseille,Nantes,0.0,13.12,4.16,15,16,3,13.2,2.5200000000000014,0.12,1.4,12.16,4.120000000000001,10,4,11,13.56,1.7200000000000004,1.04,1.0,80,78,77,75,73,74
253,F1,22/02/2020,19:00,Angers,Montpellier,2.0,13.480000000000002,4.040000000000001,8,15,11,12.08,1.5600000000000005,0.08,0.9600000000000002,12.36,4.160000000000001,10,7,8,15.48,2.04,3.08,1.2800000000000002,74,75,74,78,74,75
254,F1,22/02/2020,19:00,Dijon,Monaco,1.0,12.04,3.8000000000000016,6,18,11,12.72,1.6400000000000006,0.08,0.96,13.160000000000005,4.920000000000002,11,5,9,11.52,2.2,6.12,1.64,72,72,70,80,78,76
255,F1,22/02/2020,19:00,Lille,Toulouse,2.0,12.24,4.560000000000001,12,14,9,13.560000000000002,1.84,0.12,1.2000000000000004,11.560000000000002,3.760000000000001,3,4,18,13.839999999999998,1.64,2.12,0.84,77,77,76,72,74,71
256,F1,22/02/2020,19:00,Strasbourg,Amiens,1.0,11.839999999999998,3.9600000000000013,11,15,10,13.32,1.7200000000000006,0.04,1.2800000000000002,8.320000000000004,2.9600000000000013,4,9,12,13.840000000000002,2.0000000000000004,2.08,1.16,75,74,74,73,73,71
257,F1,23/02/2020,14:00,St Etienne,Reims,1.0,11.159999999999998,3.5600000000000014,8,17,13,13.160000000000002,2.080000000000001,0.08,1.08,11.68,3.200000000000001,9,9,7,14.320000000000002,2.0000000000000004,3.04,0.92,73,76,74,71,73,73
258,F1,23/02/2020,16:00,Rennes,Nimes,2.0,11.68,3.880000000000001,12,15,8,14.199999999999998,1.9200000000000008,0.04,1.16,12.520000000000005,3.760000000000001,7,6,12,13.12,1.6800000000000002,1.16,1.0,76,77,76,72,70,72
259,F1,23/02/2020,20:00,Paris SG,Bordeaux,2.0,16.000000000000004,7.000000000000003,20,14,3,12.480000000000002,1.88,0.0,2.680000000000001,11.12,3.880000000000001,9,8,8,13.16,1.8800000000000008,0.0,1.4000000000000004,88,84,83,75,75,76
260,F1,28/02/2020,19:45,Nimes,Marseille,0.0,12.384615384615385,3.692307692307693,7,15,13,12.807692307692307,1.6538461538461535,0.2307692307692308,1.0,13.230769230769232,4.1923076923076925,15,7,4,13.269230769230766,2.461538461538462,0.1153846153846154,1.3846153846153846,72,70,72,80,78,77
261,F1,29/02/2020,16:30,Paris SG,Dijon,2.0,16.26923076923077,7.0769230769230775,21,14,3,12.5,2.0000000000000004,0.038461538461538464,2.7307692307692304,12.038461538461535,3.730769230769232,6,9,11,12.846153846153848,1.6538461538461535,1.0384615384615383,0.9615384615384616,88,84,83,72,72,70
262,F1,29/02/2020,19:00,Amiens,Metz,0.0,8.115384615384615,2.8846153846153846,4,18,12,14.192307692307693,2.1538461538461537,0.15384615384615385,1.115384615384615,10.884615384615385,3.423076923076924,6,10,10,12.230769230769232,1.7692307692307696,2.0769230769230766,0.9230769230769228,73,73,71,73,72,72
263,F1,29/02/2020,19:00,Brest,Angers,0.0,11.346153846153848,3.615384615384616,8,19,8,11.692307692307693,1.5384615384615379,0.07692307692307693,1.3076923076923077,13.423076923076925,4.1923076923076925,9,6,11,12.230769230769232,1.6538461538461535,2.0,0.9615384615384612,72,72,72,74,75,74
264,F1,29/02/2020,19:00,Monaco,Reims,1.0,13.307692307692307,4.961538461538462,11,14,9,11.57692307692308,2.1153846153846154,0.3461538461538462,1.615384615384616,11.692307692307693,3.1538461538461537,9,10,7,13.961538461538463,1.9615384615384617,3.0384615384615383,0.9230769230769228,80,78,76,71,73,73
265,F1,29/02/2020,19:00,Montpellier,Strasbourg,2.0,12.269230769230766,4.076923076923077,10,15,9,15.499999999999998,2.0384615384615388,0.19230769230769232,1.2307692307692308,11.961538461538463,3.9230769230769234,11,5,10,13.499999999999998,1.730769230769231,0.038461538461538464,1.230769230769231,78,74,75,75,74,74
266,F1,29/02/2020,19:00,Toulouse,Rennes,0.0,11.384615384615385,3.6538461538461537,3,14,19,14.076923076923075,1.6923076923076923,0.19230769230769232,0.8076923076923075,12.230769230769232,4.03846153846154,13,5,8,14.076923076923075,1.8461538461538465,1.0,1.1923076923076923,72,74,71,76,77,76
267,F1,01/03/2020,14:00,Nantes,Lille,0.0,12.000000000000002,4.115384615384616,11,15,11,13.692307692307693,1.7692307692307696,0.07692307692307693,1.0769230769230769,12.461538461538463,4.730769230769232,13,4,9,13.5,1.807692307692308,3.0,1.2692307692307694,75,73,74,77,77,76
268,F1,01/03/2020,16:00,Bordeaux,Nice,1.0,11.153846153846157,4.000000000000002,9,18,9,13.230769230769232,1.8846153846153848,0.0,1.4615384615384621,12.230769230769232,4.730769230769232,10,7,9,10.461538461538463,2.1153846153846154,3.1538461538461533,1.4615384615384617,75,75,76,74,76,74
269,F1,01/03/2020,20:00,Lyon,St Etienne,2.0,12.884615384615385,4.807692307692307,10,18,9,12.076923076923077,1.653846153846154,0.15384615384615385,1.5384615384615388,11.0,3.5769230769230766,8,5,13,13.192307692307693,2.0384615384615383,1.0384615384615383,1.0769230769230769,79,78,77,73,76,74
270,F1,06/03/2020,20:00,Marseille,Amiens,1.0,13.222222222222221,4.185185185185185,16,17,4,13.296296296296294,2.4814814814814814,0.1111111111111111,1.4444444444444444,8.25925925925926,2.9629629629629624,4,10,13,14.296296296296296,2.1481481481481475,2.074074074074074,1.0740740740740735,80,78,77,73,73,71
271,F1,07/03/2020,19:00,Angers,Nantes,2.0,13.148148148148149,4.111111111111111,10,16,11,12.111111111111107,1.6296296296296298,0.07407407407407407,0.9629629629629626,11.777777777777775,4.0740740740740735,11,4,12,13.666666666666664,1.8518518518518516,1.037037037037037,1.037037037037037,74,75,74,75,73,74
272,F1,07/03/2020,19:00,Dijon,Toulouse,2.0,11.925925925925926,3.703703703703704,6,20,12,12.481481481481481,1.592592592592592,0.07407407407407407,0.9259259259259259,11.518518518518519,3.592592592592593,3,4,20,14.037037037037035,1.7407407407407405,2.1111111111111107,0.7777777777777777,72,72,70,72,74,71
273,F1,07/03/2020,19:00,Metz,Nimes,2.0,10.962962962962962,3.5185185185185186,7,18,10,12.148148148148149,1.7407407407407405,0.14814814814814814,0.9259259259259258,12.518518518518515,3.777777777777777,7,6,14,12.888888888888891,1.7407407407407405,2.148148148148148,1.0370370370370368,73,72,72,72,70,72
274,F1,07/03/2020,19:00,Nice,Monaco,2.0,12.111111111111109,4.7037037037037015,10,17,9,10.518518518518519,2.1481481481481484,0.25925925925925924,1.4444444444444442,13.518518518518515,5.037037037037037,11,7,9,11.888888888888884,2.1111111111111107,6.1111111111111125,1.592592592592592,74,76,74,80,78,76
275,F1,07/03/2020,19:00,Reims,Brest,2.0,11.851851851851851,3.333333333333333,9,21,7,13.925925925925926,2.0,0.14814814814814814,0.9259259259259256,11.518518518518519,3.629629629629629,8,10,9,11.703703703703706,1.5925925925925926,0.07407407407407407,1.259259259259259,71,73,73,72,72,72
276,F1,08/03/2020,14:00,St Etienne,Bordeaux,1.0,10.888888888888886,3.592592592592593,8,19,14,13.222222222222225,2.1111111111111107,0.07407407407407407,1.037037037037037,11.185185185185185,4.0,9,9,9,13.444444444444445,1.9259259259259256,0.0,1.4444444444444442,73,76,74,75,75,76
277,F1,08/03/2020,16:00,Rennes,Montpellier,2.0,12.185185185185185,4.037037037037037,14,16,8,14.0,1.8148148148148144,0.037037037037037035,1.222222222222222,12.666666666666664,4.333333333333332,11,7,9,15.222222222222221,2.0,3.0740740740740744,1.2962962962962958,76,77,76,78,74,75
278,F1,08/03/2020,20:00,Lille,Lyon,2.0,12.555555555555555,4.7407407407407405,14,15,9,13.481481481481481,1.851851851851852,0.1111111111111111,1.259259259259259,13.0,4.962962962962963,11,7,9,12.148148148148149,1.740740740740741,2.074074074074074,1.5555555555555554,77,77,76,79,78,77
