,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
0,F1,12/08/16,Bastia,Paris SG,0,1,0.0,0.0,0.0,1.0,10.0,9.0,0.0,6.0,15.0,16.0,2.0,6.0,3.0,3.0,0.0,0.0
1,F1,12/08/16,Monaco,Guingamp,2,2,1.0,0.0,2.0,0.0,18.0,9.0,4.0,5.0,14.0,15.0,8.0,2.0,3.0,4.0,0.0,0.0
2,F1,13/08/16,Bordeaux,St Etienne,3,2,2.0,1.0,0.0,2.0,10.0,14.0,6.0,5.0,9.0,20.0,3.0,6.0,1.0,2.0,0.0,0.0
3,F1,13/08/16,Caen,Lorient,3,2,2.0,2.0,2.0,1.0,15.0,8.0,6.0,2.0,13.0,9.0,10.0,2.0,1.0,2.0,0.0,1.0
4,F1,13/08/16,Dijon,Nantes,0,1,0.0,0.0,0.0,1.0,6.0,10.0,2.0,3.0,6.0,11.0,3.0,4.0,0.0,2.0,0.0,0.0
5,F1,13/08/16,Metz,Lille,3,2,2.0,0.0,1.0,0.0,7.0,13.0,3.0,4.0,13.0,9.0,4.0,5.0,2.0,2.0,0.0,0.0
6,F1,13/08/16,Montpellier,Angers,1,0,2.0,1.0,0.0,2.0,14.0,12.0,3.0,2.0,9.0,12.0,7.0,2.0,1.0,2.0,0.0,0.0
7,F1,14/08/16,Marseille,Toulouse,0,0,1.0,0.0,0.0,1.0,10.0,6.0,2.0,2.0,14.0,12.0,9.0,6.0,3.0,1.0,0.0,0.0
8,F1,14/08/16,Nancy,Lyon,0,3,0.0,0.0,2.0,0.0,11.0,9.0,1.0,7.0,18.0,14.0,4.0,4.0,4.0,2.0,0.0,0.0
9,F1,14/08/16,Nice,Rennes,1,0,2.0,0.0,0.0,1.0,7.0,19.0,1.0,4.0,12.0,9.0,4.0,8.0,0.0,1.0,0.0,0.0
10,F1,19/08/16,Lyon,Caen,2,0,2.0,1.0,0.0,2.0,21.0,7.0,7.0,1.0,17.0,14.0,13.0,3.0,3.0,4.0,0.0,0.0
11,F1,20/08/16,Angers,Nice,0,1,0.0,0.0,1.0,0.0,21.0,14.0,6.0,8.0,11.0,10.0,10.0,3.0,1.0,2.0,0.0,0.0
12,F1,20/08/16,Lille,Dijon,1,0,2.0,0.0,0.0,1.0,10.0,7.0,3.0,2.0,12.0,15.0,6.0,5.0,1.0,2.0,0.0,0.0
13,F1,20/08/16,Lorient,Bastia,0,3,0.0,0.0,2.0,0.0,10.0,16.0,3.0,7.0,15.0,11.0,2.0,5.0,2.0,4.0,2.0,0.0
14,F1,20/08/16,Nantes,Monaco,0,1,0.0,0.0,1.0,0.0,8.0,8.0,2.0,3.0,15.0,18.0,10.0,3.0,2.0,4.0,0.0,0.0
15,F1,20/08/16,Rennes,Nancy,2,0,2.0,1.0,0.0,2.0,9.0,8.0,3.0,1.0,11.0,8.0,3.0,7.0,4.0,2.0,0.0,0.0
16,F1,20/08/16,Toulouse,Bordeaux,4,1,2.0,2.0,0.0,2.0,11.0,9.0,5.0,2.0,19.0,14.0,3.0,6.0,1.0,3.0,0.0,1.0
17,F1,21/08/16,Guingamp,Marseille,2,1,2.0,1.0,0.0,2.0,14.0,8.0,4.0,3.0,9.0,15.0,4.0,6.0,0.0,1.0,0.0,0.0
18,F1,21/08/16,Paris SG,Metz,3,0,2.0,0.0,0.0,1.0,29.0,11.0,8.0,6.0,10.0,6.0,15.0,2.0,1.0,1.0,0.0,0.0
19,F1,21/08/16,St Etienne,Montpellier,3,1,2.0,0.0,1.0,0.0,14.0,13.0,5.0,3.0,9.0,12.0,4.0,6.0,1.0,1.0,0.0,0.0
20,F1,26/08/16,Marseille,Lorient,2,0,2.0,1.0,0.0,2.0,13.0,10.0,8.0,5.0,15.0,11.0,3.0,4.0,1.0,1.0,0.0,0.0
21,F1,27/08/16,Caen,Bastia,2,0,2.0,0.0,0.0,1.0,17.0,5.0,4.0,1.0,15.0,20.0,5.0,2.0,1.0,5.0,0.0,0.0
22,F1,27/08/16,Dijon,Lyon,4,2,2.0,2.0,2.0,1.0,8.0,25.0,5.0,9.0,11.0,9.0,2.0,10.0,2.0,2.0,0.0,0.0
23,F1,27/08/16,Metz,Angers,2,0,2.0,1.0,0.0,2.0,7.0,23.0,2.0,7.0,9.0,11.0,5.0,9.0,2.0,2.0,0.0,0.0
24,F1,27/08/16,Montpellier,Rennes,1,1,1.0,1.0,0.0,2.0,11.0,12.0,5.0,2.0,13.0,16.0,4.0,4.0,1.0,2.0,0.0,0.0
25,F1,27/08/16,Nancy,Guingamp,0,2,0.0,0.0,0.0,1.0,19.0,14.0,3.0,6.0,9.0,10.0,5.0,3.0,2.0,1.0,0.0,0.0
26,F1,27/08/16,Nice,Lille,1,1,1.0,1.0,1.0,1.0,13.0,8.0,6.0,3.0,13.0,13.0,4.0,6.0,2.0,2.0,0.0,0.0
27,F1,28/08/16,Bordeaux,Nantes,1,0,2.0,1.0,0.0,2.0,9.0,16.0,7.0,6.0,16.0,16.0,4.0,8.0,2.0,1.0,0.0,0.0
28,F1,28/08/16,Monaco,Paris SG,3,1,2.0,2.0,0.0,2.0,9.0,6.0,2.0,2.0,9.0,10.0,2.0,7.0,1.0,2.0,0.0,0.0
29,F1,28/08/16,St Etienne,Toulouse,0,0,1.0,0.0,0.0,1.0,16.0,9.0,3.0,2.0,9.0,16.0,7.0,4.0,2.0,1.0,0.0,0.0
30,F1,09/09/16,Paris SG,St Etienne,1,1,1.0,0.0,0.0,1.0,15.0,5.0,4.0,2.0,11.0,13.0,4.0,1.0,2.0,4.0,0.0,0.0
31,F1,10/09/16,Angers,Dijon,3,1,2.0,1.0,1.0,1.0,13.0,7.0,7.0,2.0,13.0,9.0,6.0,1.0,1.0,2.0,1.0,1.0
32,F1,10/09/16,Bastia,Toulouse,2,1,2.0,1.0,0.0,2.0,5.0,8.0,4.0,3.0,15.0,21.0,5.0,1.0,4.0,4.0,0.0,0.0
33,F1,10/09/16,Guingamp,Montpellier,1,1,1.0,1.0,1.0,1.0,12.0,5.0,4.0,2.0,14.0,14.0,7.0,3.0,1.0,1.0,0.0,0.0
34,F1,10/09/16,Lille,Monaco,1,4,0.0,0.0,2.0,0.0,6.0,9.0,3.0,6.0,19.0,13.0,8.0,1.0,3.0,1.0,0.0,0.0
35,F1,10/09/16,Lorient,Nancy,0,2,0.0,0.0,1.0,0.0,9.0,7.0,2.0,3.0,11.0,20.0,8.0,3.0,0.0,5.0,0.0,0.0
36,F1,10/09/16,Lyon,Bordeaux,1,3,0.0,1.0,1.0,1.0,11.0,10.0,4.0,6.0,14.0,7.0,4.0,4.0,2.0,1.0,1.0,0.0
37,F1,11/09/16,Nantes,Metz,0,3,0.0,0.0,2.0,0.0,13.0,10.0,3.0,4.0,8.0,19.0,8.0,3.0,1.0,4.0,0.0,0.0
38,F1,11/09/16,Nice,Marseille,3,2,2.0,1.0,1.0,1.0,18.0,14.0,7.0,5.0,10.0,15.0,6.0,3.0,2.0,3.0,0.0,0.0
39,F1,11/09/16,Rennes,Caen,2,0,2.0,0.0,0.0,1.0,5.0,8.0,4.0,4.0,12.0,7.0,2.0,8.0,2.0,1.0,0.0,0.0
40,F1,16/09/16,Caen,Paris SG,0,6,0.0,0.0,4.0,0.0,13.0,21.0,1.0,7.0,9.0,10.0,4.0,3.0,1.0,1.0,0.0,0.0
41,F1,17/09/16,Bordeaux,Angers,0,1,0.0,0.0,1.0,0.0,10.0,5.0,4.0,5.0,9.0,17.0,3.0,5.0,0.0,4.0,1.0,0.0
42,F1,17/09/16,Dijon,Metz,0,0,1.0,0.0,0.0,1.0,16.0,7.0,6.0,3.0,15.0,18.0,8.0,3.0,4.0,3.0,0.0,1.0
43,F1,17/09/16,Lorient,Lille,1,0,2.0,0.0,0.0,1.0,9.0,10.0,4.0,0.0,12.0,10.0,4.0,2.0,2.0,2.0,0.0,0.0
44,F1,17/09/16,Monaco,Rennes,3,0,2.0,1.0,0.0,2.0,17.0,5.0,7.0,3.0,13.0,10.0,3.0,4.0,1.0,1.0,0.0,0.0
45,F1,17/09/16,Nancy,Nantes,1,1,1.0,0.0,0.0,1.0,9.0,14.0,2.0,5.0,10.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0
46,F1,17/09/16,Toulouse,Guingamp,2,1,2.0,0.0,0.0,1.0,13.0,5.0,5.0,3.0,18.0,11.0,8.0,1.0,4.0,3.0,0.0,1.0
47,F1,18/09/16,Marseille,Lyon,0,0,1.0,0.0,0.0,1.0,13.0,14.0,2.0,1.0,16.0,12.0,6.0,1.0,3.0,2.0,0.0,0.0
48,F1,18/09/16,Montpellier,Nice,1,1,1.0,0.0,0.0,1.0,15.0,9.0,5.0,4.0,18.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0
49,F1,18/09/16,St Etienne,Bastia,1,0,2.0,0.0,0.0,1.0,13.0,9.0,3.0,3.0,19.0,11.0,4.0,4.0,2.0,4.0,0.0,0.0
50,F1,20/09/16,Lille,Toulouse,1,2,0.0,1.0,1.0,1.0,19.0,7.0,5.0,2.0,13.0,21.0,5.0,3.0,2.0,5.0,0.0,0.0
51,F1,20/09/16,Paris SG,Dijon,3,0,2.0,2.0,0.0,2.0,8.0,8.0,4.0,4.0,8.0,7.0,5.0,4.0,1.0,0.0,0.0,0.0
52,F1,21/09/16,Angers,Caen,2,1,2.0,1.0,0.0,2.0,13.0,6.0,5.0,1.0,12.0,11.0,1.0,4.0,0.0,1.0,0.0,0.0
53,F1,21/09/16,Bastia,Nancy,0,0,1.0,0.0,0.0,1.0,10.0,4.0,5.0,2.0,12.0,19.0,5.0,3.0,0.0,0.0,0.0,0.0
54,F1,21/09/16,Guingamp,Lorient,1,0,2.0,0.0,0.0,1.0,8.0,13.0,4.0,3.0,10.0,14.0,4.0,7.0,1.0,2.0,0.0,0.0
55,F1,21/09/16,Lyon,Montpellier,5,1,2.0,2.0,1.0,2.0,16.0,8.0,8.0,2.0,10.0,15.0,11.0,1.0,0.0,1.0,0.0,1.0
56,F1,21/09/16,Metz,Bordeaux,0,3,0.0,0.0,1.0,0.0,12.0,20.0,4.0,7.0,16.0,4.0,1.0,6.0,2.0,0.0,0.0,0.0
57,F1,21/09/16,Nantes,St Etienne,0,0,1.0,0.0,0.0,1.0,17.0,6.0,6.0,0.0,16.0,14.0,6.0,2.0,4.0,0.0,0.0,1.0
58,F1,21/09/16,Nice,Monaco,4,0,2.0,2.0,0.0,2.0,9.0,17.0,7.0,7.0,12.0,16.0,2.0,6.0,1.0,1.0,0.0,1.0
59,F1,21/09/16,Rennes,Marseille,3,2,2.0,1.0,1.0,1.0,13.0,8.0,5.0,4.0,11.0,24.0,4.0,4.0,1.0,1.0,0.0,1.0
60,F1,23/09/16,Toulouse,Paris SG,2,0,2.0,0.0,0.0,1.0,11.0,12.0,3.0,3.0,12.0,11.0,3.0,7.0,3.0,1.0,0.0,1.0
61,F1,24/09/16,Bastia,Guingamp,1,0,2.0,0.0,0.0,1.0,11.0,3.0,6.0,3.0,17.0,17.0,5.0,1.0,1.0,1.0,1.0,1.0
62,F1,24/09/16,Bordeaux,Caen,0,0,1.0,0.0,0.0,1.0,12.0,13.0,2.0,4.0,7.0,16.0,4.0,5.0,0.0,2.0,0.0,0.0
63,F1,24/09/16,Dijon,Rennes,3,0,2.0,2.0,0.0,2.0,15.0,19.0,5.0,4.0,7.0,12.0,7.0,3.0,1.0,1.0,0.0,0.0
64,F1,24/09/16,Lorient,Lyon,1,0,2.0,0.0,0.0,1.0,11.0,18.0,2.0,8.0,13.0,8.0,3.0,8.0,2.0,1.0,0.0,0.0
65,F1,24/09/16,Monaco,Angers,2,1,2.0,0.0,0.0,1.0,13.0,11.0,4.0,4.0,10.0,9.0,12.0,7.0,1.0,1.0,0.0,0.0
66,F1,24/09/16,Montpellier,Metz,0,1,0.0,0.0,1.0,0.0,16.0,4.0,2.0,3.0,14.0,20.0,7.0,5.0,2.0,3.0,0.0,0.0
67,F1,25/09/16,Marseille,Nantes,2,1,2.0,1.0,1.0,1.0,14.0,13.0,5.0,4.0,13.0,17.0,5.0,5.0,1.0,3.0,0.0,0.0
68,F1,25/09/16,Nancy,Nice,0,1,0.0,0.0,0.0,1.0,15.0,13.0,0.0,4.0,17.0,16.0,6.0,2.0,3.0,1.0,0.0,0.0
69,F1,25/09/16,St Etienne,Lille,3,1,2.0,0.0,0.0,1.0,9.0,12.0,3.0,3.0,17.0,15.0,4.0,5.0,3.0,1.0,0.0,1.0
70,F1,30/09/16,Rennes,Guingamp,1,0,2.0,0.0,0.0,1.0,13.0,6.0,3.0,1.0,10.0,12.0,6.0,2.0,2.0,1.0,0.0,1.0
71,F1,01/10/16,Caen,Toulouse,1,0,2.0,0.0,0.0,1.0,12.0,9.0,3.0,1.0,11.0,17.0,4.0,2.0,1.0,6.0,0.0,0.0
72,F1,01/10/16,Dijon,Montpellier,3,3,1.0,1.0,2.0,0.0,8.0,15.0,6.0,6.0,12.0,12.0,5.0,4.0,2.0,2.0,0.0,0.0
73,F1,01/10/16,Lille,Nancy,1,0,2.0,0.0,0.0,1.0,14.0,5.0,4.0,3.0,14.0,12.0,8.0,4.0,2.0,3.0,0.0,0.0
74,F1,01/10/16,Metz,Monaco,0,7,0.0,0.0,3.0,0.0,14.0,14.0,2.0,9.0,14.0,12.0,7.0,4.0,2.0,1.0,1.0,0.0
75,F1,01/10/16,Nantes,Bastia,1,0,2.0,1.0,0.0,2.0,20.0,12.0,8.0,6.0,19.0,9.0,3.0,2.0,4.0,3.0,0.0,0.0
76,F1,01/10/16,Paris SG,Bordeaux,2,0,2.0,2.0,0.0,2.0,14.0,6.0,7.0,2.0,8.0,9.0,11.0,2.0,1.0,1.0,0.0,0.0
77,F1,02/10/16,Angers,Marseille,1,1,1.0,0.0,0.0,1.0,17.0,9.0,5.0,2.0,6.0,12.0,3.0,7.0,1.0,0.0,0.0,0.0
78,F1,02/10/16,Lyon,St Etienne,2,0,2.0,1.0,0.0,2.0,14.0,11.0,7.0,3.0,18.0,15.0,7.0,7.0,3.0,1.0,0.0,0.0
79,F1,02/10/16,Nice,Lorient,2,1,2.0,1.0,0.0,2.0,8.0,17.0,2.0,4.0,9.0,14.0,3.0,5.0,2.0,3.0,1.0,0.0
80,F1,14/10/16,Nice,Lyon,2,0,2.0,1.0,0.0,2.0,16.0,4.0,6.0,3.0,13.0,22.0,1.0,4.0,3.0,3.0,0.0,1.0
81,F1,14/10/16,Toulouse,Monaco,3,1,2.0,0.0,1.0,0.0,17.0,4.0,6.0,1.0,14.0,17.0,6.0,1.0,2.0,1.0,0.0,0.0
82,F1,15/10/16,Bastia,Angers,1,2,0.0,1.0,1.0,1.0,12.0,7.0,3.0,3.0,8.0,11.0,6.0,4.0,2.0,0.0,0.0,0.0
83,F1,15/10/16,Guingamp,Lille,1,0,2.0,1.0,0.0,2.0,13.0,12.0,4.0,3.0,13.0,21.0,7.0,0.0,1.0,0.0,0.0,0.0
84,F1,15/10/16,Lorient,Nantes,1,2,0.0,0.0,1.0,0.0,15.0,5.0,5.0,3.0,12.0,9.0,6.0,1.0,4.0,4.0,0.0,0.0
85,F1,15/10/16,Montpellier,Caen,3,2,2.0,1.0,1.0,1.0,11.0,12.0,7.0,5.0,13.0,6.0,5.0,2.0,0.0,0.0,1.0,0.0
86,F1,15/10/16,Nancy,Paris SG,1,2,0.0,0.0,2.0,0.0,6.0,7.0,3.0,3.0,16.0,10.0,4.0,1.0,1.0,1.0,0.0,0.0
87,F1,16/10/16,Marseille,Metz,1,0,2.0,1.0,0.0,2.0,16.0,11.0,6.0,1.0,14.0,10.0,2.0,6.0,1.0,2.0,0.0,0.0
88,F1,16/10/16,Rennes,Bordeaux,1,1,1.0,1.0,0.0,2.0,15.0,7.0,4.0,1.0,15.0,11.0,8.0,3.0,1.0,2.0,0.0,0.0
89,F1,16/10/16,St Etienne,Dijon,1,1,1.0,0.0,1.0,0.0,17.0,11.0,3.0,3.0,11.0,8.0,10.0,4.0,1.0,3.0,0.0,1.0
90,F1,21/10/16,Monaco,Montpellier,6,2,2.0,1.0,1.0,1.0,14.0,9.0,9.0,3.0,14.0,10.0,6.0,2.0,2.0,0.0,0.0,0.0
91,F1,22/10/16,Angers,Toulouse,0,0,1.0,0.0,0.0,1.0,11.0,6.0,3.0,2.0,14.0,12.0,4.0,2.0,2.0,4.0,0.0,0.0
92,F1,22/10/16,Bordeaux,Nancy,1,1,1.0,0.0,0.0,1.0,12.0,11.0,2.0,3.0,12.0,16.0,5.0,4.0,1.0,3.0,0.0,0.0
93,F1,22/10/16,Dijon,Lorient,1,0,2.0,0.0,0.0,1.0,13.0,15.0,3.0,5.0,7.0,14.0,5.0,5.0,1.0,2.0,0.0,0.0
94,F1,22/10/16,Lille,Bastia,2,1,2.0,0.0,0.0,1.0,17.0,5.0,8.0,1.0,17.0,20.0,8.0,4.0,3.0,1.0,0.0,0.0
95,F1,22/10/16,Lyon,Guingamp,1,3,0.0,1.0,0.0,2.0,18.0,6.0,6.0,5.0,13.0,20.0,9.0,5.0,1.0,3.0,0.0,0.0
96,F1,22/10/16,Nantes,Rennes,1,2,0.0,1.0,0.0,2.0,9.0,7.0,4.0,3.0,12.0,8.0,3.0,0.0,1.0,3.0,0.0,0.0
97,F1,23/10/16,Caen,St Etienne,0,2,0.0,0.0,0.0,1.0,9.0,13.0,1.0,6.0,7.0,13.0,4.0,5.0,1.0,1.0,0.0,0.0
98,F1,23/10/16,Metz,Nice,2,4,0.0,1.0,2.0,0.0,9.0,17.0,5.0,8.0,17.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0
99,F1,23/10/16,Paris SG,Marseille,0,0,1.0,0.0,0.0,1.0,17.0,0.0,3.0,0.0,4.0,10.0,9.0,0.0,0.0,2.0,0.0,0.0
100,F1,28/10/16,Lille,Paris SG,0,1,0.0,0.0,0.0,1.0,10.0,17.0,1.0,7.0,21.0,17.0,2.0,4.0,2.0,1.0,0.0,0.0
101,F1,29/10/16,Bastia,Dijon,0,0,1.0,0.0,0.0,1.0,19.0,8.0,11.0,2.0,11.0,25.0,13.0,5.0,1.0,1.0,0.0,0.0
102,F1,29/10/16,Guingamp,Angers,1,0,2.0,0.0,0.0,1.0,13.0,15.0,5.0,3.0,9.0,12.0,7.0,5.0,1.0,3.0,0.0,0.0
103,F1,29/10/16,Lorient,Montpellier,2,2,1.0,2.0,1.0,2.0,17.0,8.0,3.0,4.0,13.0,9.0,5.0,5.0,2.0,1.0,0.0,0.0
104,F1,29/10/16,Nancy,Caen,2,0,2.0,2.0,0.0,2.0,11.0,14.0,3.0,5.0,17.0,10.0,4.0,3.0,3.0,3.0,0.0,0.0
105,F1,29/10/16,St Etienne,Monaco,1,1,1.0,1.0,1.0,1.0,8.0,13.0,2.0,6.0,11.0,15.0,4.0,9.0,0.0,4.0,0.0,0.0
106,F1,29/10/16,Toulouse,Lyon,1,2,0.0,1.0,1.0,1.0,12.0,7.0,1.0,3.0,16.0,16.0,3.0,2.0,2.0,2.0,0.0,1.0
107,F1,30/10/16,Marseille,Bordeaux,0,0,1.0,0.0,0.0,1.0,10.0,5.0,3.0,1.0,13.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0
108,F1,30/10/16,Nice,Nantes,4,1,2.0,2.0,0.0,2.0,12.0,16.0,7.0,4.0,12.0,19.0,2.0,4.0,1.0,3.0,0.0,0.0
109,F1,30/10/16,Rennes,Metz,1,0,2.0,0.0,0.0,1.0,10.0,8.0,4.0,2.0,9.0,17.0,3.0,4.0,0.0,3.0,0.0,0.0
110,F1,04/11/16,Montpellier,Marseille,3,1,2.0,2.0,0.0,2.0,13.0,10.0,4.0,2.0,10.0,9.0,1.0,5.0,1.0,1.0,0.0,0.0
111,F1,05/11/16,Angers,Lille,1,0,2.0,0.0,0.0,1.0,9.0,6.0,1.0,1.0,14.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0
112,F1,05/11/16,Bordeaux,Lorient,2,1,2.0,1.0,0.0,2.0,12.0,9.0,6.0,1.0,2.0,10.0,4.0,7.0,3.0,2.0,0.0,1.0
113,F1,05/11/16,Dijon,Guingamp,3,3,1.0,3.0,1.0,2.0,13.0,14.0,7.0,6.0,12.0,17.0,6.0,3.0,0.0,1.0,0.0,0.0
114,F1,05/11/16,Lyon,Bastia,2,1,2.0,1.0,0.0,2.0,23.0,10.0,7.0,4.0,7.0,14.0,9.0,3.0,1.0,2.0,0.0,2.0
115,F1,05/11/16,Monaco,Nancy,6,0,2.0,2.0,0.0,2.0,16.0,8.0,8.0,1.0,10.0,18.0,4.0,6.0,0.0,1.0,0.0,0.0
116,F1,05/11/16,Nantes,Toulouse,1,1,1.0,0.0,1.0,0.0,13.0,4.0,2.0,4.0,17.0,8.0,6.0,2.0,4.0,2.0,0.0,0.0
117,F1,06/11/16,Caen,Nice,1,0,2.0,1.0,0.0,2.0,12.0,4.0,7.0,1.0,11.0,18.0,4.0,4.0,2.0,3.0,0.0,0.0
118,F1,06/11/16,Metz,St Etienne,0,0,1.0,0.0,0.0,1.0,14.0,8.0,2.0,2.0,17.0,15.0,2.0,1.0,2.0,0.0,0.0,1.0
119,F1,06/11/16,Paris SG,Rennes,4,0,2.0,2.0,0.0,2.0,18.0,4.0,6.0,1.0,7.0,10.0,9.0,2.0,1.0,2.0,0.0,0.0
120,F1,18/11/16,Lille,Lyon,0,1,0.0,0.0,1.0,0.0,14.0,17.0,3.0,3.0,15.0,15.0,5.0,5.0,2.0,3.0,1.0,0.0
121,F1,18/11/16,Lorient,Monaco,0,3,0.0,0.0,0.0,1.0,15.0,11.0,3.0,6.0,15.0,12.0,2.0,4.0,0.0,1.0,0.0,0.0
122,F1,19/11/16,Bastia,Montpellier,1,1,1.0,1.0,0.0,2.0,16.0,11.0,3.0,4.0,15.0,14.0,5.0,6.0,2.0,0.0,0.0,0.0
123,F1,19/11/16,Nancy,Dijon,1,0,2.0,0.0,0.0,1.0,13.0,12.0,4.0,5.0,17.0,22.0,7.0,8.0,1.0,3.0,0.0,0.0
124,F1,19/11/16,Paris SG,Nantes,2,0,2.0,1.0,0.0,2.0,10.0,12.0,5.0,1.0,9.0,9.0,4.0,5.0,0.0,1.0,0.0,0.0
125,F1,19/11/16,Rennes,Angers,1,1,1.0,1.0,0.0,2.0,11.0,7.0,2.0,4.0,10.0,13.0,6.0,2.0,2.0,2.0,0.0,2.0
