,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,Home attendance,Away attendance,Total avg
149,F1,29/11/17,Toulouse,Nice,0,10.5,3.142857143,4,10,6,17,2.714285714,0,0.928571429,12.35714286,5.142857143,4,2,8,12.42857143,2.214285714,0.142857143,1.071428571,16929,22201,39130
150,F1,1/12/2017,Dijon,Bordeaux,2,12.2,4.533333333,5,8,7,13.13333333,2.133333333,0.066666667,1.4,13.13333333,4.266666667,5,5,5,15.2,2.333333333,0,1.333333333,12228,22009,34237
151,F1,2/12/2017,Lille,Toulouse,2,11.93333333,3.8,4,10,8,13.73333333,2.2,0.266666667,0.933333333,10.73333333,3.133333333,4,4,7,16.93333333,2.733333333,0.066666667,0.933333333,33200,21412,54612
152,F1,2/12/2017,Monaco,Angers,2,13.66666667,4.933333333,9,9,4,14.06666667,1.733333333,0,2.4,11.53333333,4,2,8,5,13.66666667,2.2,1,1.2,9243,21306,30549
153,F1,2/12/2017,Nice,Metz,2,12.06666667,5.066666667,5,8,8,12.4,2.333333333,0.2,1.133333333,11,3.8,1,1,13,12.93333333,2,2.133333333,0.333333333,22876,22504,45380
154,F1,2/12/2017,Rennes,Amiens,2,12.13333333,3.666666667,6,9,6,13.46666667,2,0.2,1.266666667,9.266666667,2.333333333,6,3,6,13,2.333333333,2,1,23111,22086,45197
155,F1,2/12/2017,Strasbourg,Paris SG,2,12.26666667,4,3,11,6,12.8,1.8,0.2,1.133333333,16.6,7.066666667,13,2,0,11.86666667,1.8,1.066666667,3.133333333,24064,29502,53566
156,F1,2/12/2017,Troyes,Guingamp,0,9.2,3.133333333,5,9,7,12.86666667,2.066666667,0.266666667,1.066666667,11.06666667,3.6,4,4,7,13.53333333,1.733333333,0.066666667,0.933333333,11723,22165,33888
157,F1,3/12/2017,Caen,Lyon,0,12.93333333,2.8,7,8,6,13.46666667,1.4,0.066666667,0.666666667,14.53333333,6,8,5,2,13.46666667,1.933333333,1.066666667,2.533333333,17187,24477,41664
158,F1,3/12/2017,Montpellier,Marseille,1,11.86666667,3.2,5,10,4,12.33333333,2.2,0.066666667,0.8,16.6,5.8,9,4,2,13,2.533333333,1.066666667,2.066666667,13458,26919,40377
159,F1,3/12/2017,St Etienne,Nantes,1,11.66666667,3.933333333,5,10,6,15,2.333333333,0.266666667,1.066666667,11,3.466666667,8,2,5,13.4,1.866666667,2,0.933333333,28142,22181,50323
160,F1,8/12/2017,Bordeaux,Strasbourg,0,13.1875,4.375,5,11,6,15.125,2.3125,0,1.375,11.8125,3.875,4,6,6,13.25,1.9375,2.0625,1.1875,26048,20496,46544
161,F1,9/12/2017,Angers,Montpellier,1,11.3125,3.9375,2,12,6,14,2.25,0.0625,1.125,11.9375,3.25,5,7,4,12.125,2.3125,0.0625,0.8125,11065,20958,32023
162,F1,9/12/2017,Guingamp,Dijon,2,11.0625,3.6875,5,12,7,13.25,1.75,0.125,0.9375,12.5,4.5625,6,3,7,13.25,2.125,0.0625,1.5,14502,21658,36160
163,F1,9/12/2017,Metz,Rennes,1,11.125,3.875,1,8,14,13.1875,2,0.25,0.375,12.9375,3.75,7,3,6,13.25,1.9375,3,1.3125,14844,21642,36486
164,F1,9/12/2017,Monaco,Troyes,2,13.125,4.8125,10,9,4,14,1.8125,0,2.3125,9.5,3.125,5,3,8,12.875,2.0625,1.25,1,9243,21602,30845
165,F1,9/12/2017,Paris SG,Lille,2,17.375,6.9375,13,8,1,11.4375,1.875,0.125,3,11.8125,3.75,5,3,8,13.9375,2.1875,2.125,0.9375,46930,21878,68808
166,F1,9/12/2017,Toulouse,Caen,2,10.6875,3.125,4,11,8,17,2.75,0.0625,0.875,13.3125,2.875,7,2,7,13.75,1.375,0.0625,0.6875,16929,20701,37630
167,F1,10/12/2017,Amiens,Lyon,0,9.0625,2.3125,6,10,7,12.625,2.5,0.125,0.9375,14.3125,5.875,9,5,2,13.5625,2,1.0625,2.5,9489,24477,33966
168,F1,10/12/2017,Marseille,St Etienne,2,15.9375,5.5625,9,11,2,13.625,2.5,0.125,2,11.75,3.9375,5,5,6,15.1875,2.4375,1.1875,1.0625,47314,22820,70134
169,F1,10/12/2017,Nantes,Nice,0,11.6875,3.625,8,10,5,13.1875,1.8125,0.125,0.9375,12.25,5.1875,6,2,8,12.25,2.1875,1.125,1.25,24559,22201,46760
170,F1,15/12/17,St Etienne,Monaco,0,11.35294118,3.764705882,5,12,7,14.88235294,2.411764706,0.294117647,1,13.47058824,4.882352941,11,2,4,14,1.941176471,0,2.352941176,28142,23813,51955
171,F1,16/12/17,Caen,Guingamp,1,13.17647059,2.882352941,7,9,8,13.52941176,1.411764706,0.058823529,0.647058824,11.41176471,4,6,4,7,12.76470588,1.647058824,1.058823529,1.117647059,17187,22165,39352
172,F1,16/12/17,Dijon,Lille,2,12.23529412,4.352941176,6,9,8,12.88235294,2,0.117647059,1.411764706,11.52941176,3.647058824,5,3,9,14.23529412,2.176470588,2.117647059,0.941176471,12228,21878,34106
173,F1,16/12/17,Montpellier,Metz,0,11.82352941,3.411764706,5,12,4,12,2.294117647,0.058823529,0.823529412,11.23529412,4,1,2,14,13.23529412,2.058823529,2.117647059,0.411764706,13458,22504,35962
174,F1,16/12/17,Rennes,Paris SG,0,12.47058824,3.764705882,7,10,6,13.11764706,2,0.176470588,1.294117647,17.17647059,6.823529412,14,2,1,11.58823529,1.882352941,1.058823529,3,23111,29502,52613
175,F1,16/12/17,Strasbourg,Toulouse,2,11.70588235,3.882352941,5,12,6,13.05882353,1.882352941,0.176470588,1.294117647,10.64705882,3.117647059,5,4,8,16.88235294,2.647058824,0.058823529,0.941176471,24064,21412,45476
176,F1,16/12/17,Troyes,Amiens,2,9.235294118,3.117647059,5,10,9,13.41176471,2.235294118,0.294117647,1.058823529,9.352941176,2.529411765,6,3,8,12.52941176,2.411764706,2,0.941176471,11723,22086,33809
177,F1,17/12/17,Lyon,Marseille,2,14.17647059,5.705882353,10,12,2,13.64705882,2,0.117647059,2.470588235,16.05882353,5.647058824,10,5,2,13.58823529,2.411764706,1.058823529,2.058823529,46005,26919,72924
178,F1,17/12/17,Nantes,Angers,2,12.29411765,3.647058824,8,10,6,13.17647059,1.764705882,0.117647059,0.941176471,11.41176471,3.941176471,2,9,6,14.05882353,2.294117647,1,1.117647059,24559,21306,45865
179,F1,17/12/17,Nice,Bordeaux,2,12.23529412,5.176470588,7,9,8,12.23529412,2.294117647,0.176470588,1.294117647,13.11764706,4.235294118,5,5,7,15.05882353,2.352941176,0,1.294117647,22876,22009,44885
180,F1,20/12/17,Amiens,Nantes,0,9.444444444,2.555555556,6,11,9,12.61111111,2.388888889,0.111111111,0.888888889,12.16666667,3.666666667,9,3,6,12.94444444,1.833333333,2.055555556,0.944444444,9489,22181,31670
181,F1,20/12/17,Angers,Dijon,2,11.16666667,3.722222222,2,14,7,14.11111111,2.277777778,0.055555556,1.055555556,12.27777778,4.555555556,7,3,8,12.94444444,1.944444444,1.055555556,1.5,11065,21658,32723
182,F1,20/12/17,Bordeaux,Montpellier,0,12.94444444,4.055555556,5,12,8,15.05555556,2.333333333,0,1.222222222,11.66666667,3.388888889,5,8,5,11.88888889,2.222222222,0.055555556,0.833333333,26048,20958,47006
183,F1,20/12/17,Guingamp,St Etienne,2,11.22222222,4.055555556,6,13,7,12.77777778,1.777777778,0.111111111,1.055555556,11,3.722222222,5,5,8,14.66666667,2.333333333,2.222222222,0.944444444,14502,22820,37322
184,F1,20/12/17,Lille,Nice,1,11.38888889,3.722222222,5,12,10,13.94444444,2.111111111,0.222222222,0.888888889,12.16666667,5.055555556,8,2,8,12.11111111,2.222222222,1.111111111,1.277777778,33200,22201,55401
185,F1,20/12/17,Marseille,Troyes,2,16.22222222,5.611111111,10,12,3,13.88888889,2.388888889,0.111111111,1.944444444,9.777777778,3.333333333,6,3,9,13.66666667,2.333333333,1.222222222,1.055555556,47314,21602,68916
186,F1,20/12/17,Metz,Strasbourg,2,10.94444444,4,2,10,14,13.66666667,2.055555556,0.222222222,0.555555556,11.55555556,3.944444444,6,6,6,13.27777778,1.888888889,2.055555556,1.333333333,14844,20496,35340
187,F1,20/12/17,Monaco,Rennes,2,13.94444444,5.111111111,12,10,4,13.83333333,1.833333333,0,2.444444444,12.55555556,3.666666667,7,4,7,13.27777778,2.111111111,3.055555556,1.277777778,9243,21642,30885
188,F1,20/12/17,Paris SG,Caen,2,17.38888889,7,15,9,1,11.5,1.944444444,0.166666667,3.055555556,13.05555556,2.833333333,7,3,8,13.88888889,1.444444444,0.055555556,0.611111111,46930,20701,67631
189,F1,20/12/17,Toulouse,Lyon,0,10.66666667,3.111111111,5,12,9,16.77777778,2.722222222,0.055555556,0.944444444,13.83333333,5.666666667,11,5,2,13.44444444,1.888888889,1.055555556,2.444444444,16929,24477,41406
190,F1,12/1/2018,Strasbourg,Guingamp,0,11.31578947,3.842105263,6,13,7,13.26315789,1.842105263,0.157894737,1.263157895,12.05263158,4.157894737,7,5,7,12.78947368,1.842105263,1.052631579,1.105263158,24064,22165,46229
191,F1,13/01/18,Caen,Lille,0,12.84210526,2.894736842,7,11,9,13.78947368,1.473684211,0.052631579,0.631578947,11.05263158,3.578947368,5,4,10,14.15789474,2.105263158,2.105263158,0.894736842,17187,21878,39065
192,F1,13/01/18,Dijon,Metz,1,12.47368421,4.473684211,7,10,9,13.21052632,2.052631579,0.157894737,1.473684211,11.73684211,4.263157895,3,2,14,13.84210526,2.157894737,2.105263158,0.684210526,12228,22504,34732
193,F1,13/01/18,Montpellier,Monaco,1,11.78947368,3.526315789,6,13,5,11.94736842,2.263157895,0.052631579,0.894736842,13.94736842,5.052631579,13,2,4,14.21052632,1.894736842,0,2.421052632,13458,23813,37271
194,F1,13/01/18,Nice,Amiens,2,11.94736842,4.947368421,8,10,8,12.05263158,2.315789474,0.157894737,1.263157895,9.578947368,2.684210526,6,3,10,12.84210526,2.421052632,2,0.842105263,22876,22086,44962
195,F1,13/01/18,Rennes,Marseille,0,12.31578947,3.578947368,7,11,8,13.57894737,2.105263158,0.210526316,1.263157895,16.42105263,5.736842105,11,5,3,13.73684211,2.315789474,1.052631579,2,23111,26919,50030
196,F1,13/01/18,Troyes,Bordeaux,0,9.684210526,3.315789474,6,11,10,13.63157895,2.210526316,0.263157895,1.052631579,12.68421053,3.894736842,5,5,9,15,2.368421053,0,1.157894737,11723,22009,33732
197,F1,14/01/18,Lyon,Angers,1,13.84210526,5.894736842,12,13,2,13.31578947,1.894736842,0.105263158,2.421052632,11.84210526,4.105263158,3,9,7,14.21052632,2.315789474,1,1.105263158,46005,21306,67311
198,F1,14/01/18,Nantes,Paris SG,0,12.26315789,3.736842105,10,11,6,12.94736842,1.842105263,0.157894737,0.947368421,17.57894737,7,16,2,1,11.26315789,1.947368421,2.052631579,3.052631579,24559,29502,54061
199,F1,14/01/18,St Etienne,Toulouse,2,10.57894737,3.684210526,5,13,9,14.57894737,2.315789474,0.368421053,0.947368421,11,3.210526316,5,4,10,16.73684211,2.736842105,0.052631579,0.947368421,28142,21412,49554
200,F1,16/01/18,Bordeaux,Caen,0,12.55,3.9,6,13,9,14.9,2.25,0,1.15,12.95,3.1,7,3,10,13.85,1.55,0.1,0.6,26048,20701,46749
201,F1,16/01/18,Marseille,Strasbourg,2,16.5,5.7,12,13,3,13.95,2.3,0.1,2.05,11.45,3.8,6,6,8,13.3,1.8,2.05,1.2,47314,20496,67810
202,F1,16/01/18,Monaco,Nice,1,13.9,5.1,13,11,4,14,1.85,0,2.3,12.35,5.05,9,3,8,11.95,2.25,1.1,1.25,9243,22201,31444
203,F1,17/01/18,Amiens,Montpellier,1,9.55,2.7,6,12,11,12.85,2.3,0.1,0.8,12,3.55,6,9,5,12.1,2.4,0.05,0.85,9489,20958,30447
204,F1,17/01/18,Angers,Troyes,2,11.7,4,3,15,7,14.4,2.4,0.1,1.1,9.6,3.3,6,3,11,13.7,2.3,1.2,1,11065,21602,32667
205,F1,17/01/18,Guingamp,Lyon,0,11.95,4.2,8,14,7,12.85,1.85,0.1,1.15,14.1,5.95,12,6,2,13.2,1.9,1.05,2.35,14502,24477,38979
206,F1,17/01/18,Lille,Rennes,0,11.1,3.65,6,14,10,14,2.15,0.25,0.9,12.35,3.55,7,4,9,13.3,2.05,3.05,1.2,33200,21642,54842
207,F1,17/01/18,Metz,St Etienne,2,11.75,4.35,3,11,14,13.9,2.15,0.2,0.7,10.6,3.75,6,5,9,14.55,2.25,3.2,1,14844,22820,37664
208,F1,17/01/18,Paris SG,Dijon,2,17.7,6.8,17,10,1,11.25,1.95,0.15,2.95,12.45,4.6,7,4,9,13.05,2.05,2.1,1.45,46930,21658,68588
209,F1,17/01/18,Toulouse,Nantes,1,11.4,3.45,5,13,11,17,2.75,0.05,0.9,12.3,3.7,10,3,7,13.15,1.9,2.1,0.9,16929,22181,39110
210,F1,19/01/18,Caen,Marseille,0,12.80952381,3.095238095,8,12,10,13.76190476,1.714285714,0.095238095,0.666666667,16.42857143,5.761904762,13,5,3,13.57142857,2.285714286,1.047619048,2.047619048,17187,26919,44106
211,F1,20/01/18,Amiens,Guingamp,2,9.714285714,2.714285714,6,13,11,12.71428571,2.285714286,0.095238095,0.80952381,11.76190476,4.142857143,8,5,8,13.19047619,1.857142857,1.047619048,1.095238095,9489,22165,31654
212,F1,20/01/18,Montpellier,Toulouse,2,12.19047619,3.619047619,6,15,5,11.80952381,2.333333333,0.047619048,0.857142857,11.57142857,3.428571429,5,5,11,17,2.714285714,0.047619048,0.904761905,13458,21412,34870
213,F1,20/01/18,Nantes,Bordeaux,0,12.23809524,3.619047619,10,12,7,13.28571429,2,0.19047619,0.904761905,12.57142857,3.952380952,6,5,10,14.80952381,2.285714286,0.047619048,1.095238095,24559,22009,46568
214,F1,20/01/18,Rennes,Angers,2,12.80952381,3.952380952,8,12,9,12.85714286,1.952380952,0.19047619,1.238095238,11.71428571,4.047619048,4,10,7,14.42857143,2.285714286,2,1.19047619,23111,21306,44417
215,F1,20/01/18,Strasbourg,Dijon,2,11.0952381,3.714285714,6,14,9,13.38095238,1.857142857,0.142857143,1.142857143,12.14285714,4.428571429,7,4,10,13.19047619,2,2.095238095,1.380952381,24064,21658,45722
216,F1,20/01/18,Troyes,Lille,2,9.523809524,3.238095238,6,12,12,13.85714286,2.428571429,0.238095238,1,11.0952381,3.619047619,6,4,11,14.04761905,2.095238095,3.095238095,0.904761905,11723,21878,33601
217,F1,21/01/18,Lyon,Paris SG,2,14.42857143,6.285714286,13,15,2,13.33333333,1.904761905,0.095238095,2.333333333,17.95238095,7.142857143,18,2,1,11.0952381,1.857142857,2.047619048,3.19047619,46005,29502,75507
218,F1,21/01/18,Monaco,Metz,2,13.52380952,5,13,12,4,13.80952381,1.952380952,0,2.285714286,12.0952381,4.714285714,4,3,14,13.9047619,2.095238095,2.095238095,0.80952381,9243,22504,31747
219,F1,21/01/18,Nice,St Etienne,2,12.19047619,5.047619048,9,11,8,11.95238095,2.333333333,0.142857143,1.285714286,10.42857143,3.761904762,6,5,10,14.38095238,2.333333333,4.19047619,0.952380952,22876,22820,45696
220,F1,26/01/18,Dijon,Rennes,2,12.13636364,4.454545455,7,13,11,13.59090909,1.954545455,0.181818182,1.409090909,12.63636364,3.863636364,9,4,9,12.86363636,2,3.045454545,1.227272727,12228,21642,33870
221,F1,27/01/18,Angers,Amiens,2,11.59090909,4,4,16,8,14.54545455,2.409090909,0.136363636,1.136363636,9.863636364,2.863636364,7,4,11,12.54545455,2.181818182,2,0.909090909,11065,22086,33151
222,F1,27/01/18,Guingamp,Nantes,0,11.5,4,8,15,9,13.09090909,1.863636364,0.090909091,1.090909091,12.31818182,3.636363636,10,4,8,13.54545455,1.954545455,2.090909091,0.863636364,14502,22181,36683
223,F1,27/01/18,Metz,Nice,2,11.68181818,4.590909091,4,12,15,13.95454545,2.045454545,0.227272727,0.818181818,11.95454545,4.909090909,10,4,8,12.09090909,2.363636364,1.090909091,1.272727273,14844,22201,37045
224,F1,27/01/18,Paris SG,Montpellier,2,17.63636364,6.954545455,18,11,2,11.09090909,1.909090909,0.181818182,3.090909091,12.63636364,3.681818182,7,10,5,12.09090909,2.272727273,0.045454545,0.909090909,46930,20958,67888
225,F1,27/01/18,St Etienne,Caen,2,10.36363636,3.681818182,6,15,11,14.77272727,2.272727273,0.363636364,0.909090909,12.45454545,3.045454545,8,3,11,13.95454545,1.727272727,0.090909091,0.636363636,28142,20701,48843
226,F1,27/01/18,Toulouse,Troyes,2,11.45454545,3.409090909,5,15,12,16.81818182,2.772727273,0.090909091,0.909090909,9.409090909,3.181818182,7,3,12,13.81818182,2.318181818,1.181818182,1,16929,21602,38531
227,F1,28/01/18,Bordeaux,Lyon,2,12.40909091,3.909090909,7,14,10,14.63636364,2.272727273,0.045454545,1.090909091,14.27272727,6.272727273,14,6,2,13.45454545,1.909090909,1.045454545,2.318181818,26048,24477,50525
228,F1,28/01/18,Lille,Strasbourg,2,11,3.5,6,15,12,13.86363636,2.090909091,0.227272727,0.863636364,11.31818182,3.954545455,7,6,9,13.54545455,1.818181818,2.045454545,1.227272727,33200,20496,53696
229,F1,28/01/18,Marseille,Monaco,1,16.22727273,5.681818182,14,14,3,13.63636364,2.318181818,0.090909091,2.045454545,13.5,5.045454545,14,4,4,13.68181818,1.909090909,0,2.318181818,47314,23813,71127
230,F1,2/2/2018,Marseille,Metz,2,16.26086957,5.695652174,14,15,3,13.91304348,2.347826087,0.086956522,2.043478261,11.82608696,4.608695652,5,3,15,14.47826087,2.130434783,3.086956522,0.869565217,47314,22504,69818
231,F1,3/2/2018,Amiens,St Etienne,0,9.565217391,2.739130435,7,14,12,12.82608696,2.217391304,0.086956522,0.869565217,10.43478261,3.695652174,7,5,11,14.65217391,2.260869565,4.173913043,0.956521739,9489,22820,32309
232,F1,3/2/2018,Lille,Paris SG,0,10.86956522,3.565217391,7,15,12,13.47826087,2.043478261,0.217391304,0.913043478,17.34782609,6.956521739,19,2,2,11.30434783,1.869565217,3.043478261,3.130434783,33200,29502,62702
233,F1,3/2/2018,Montpellier,Angers,2,12.7826087,3.652173913,7,16,6,12.04347826,2.260869565,0.043478261,0.869565217,11.7826087,4.130434783,5,10,8,14.52173913,2.347826087,3,1.130434783,13458,21306,34764
234,F1,3/2/2018,Nice,Toulouse,0,12,4.913043478,10,12,9,12.39130435,2.47826087,0.173913043,1.260869565,11.82608696,3.565217391,6,5,12,16.56521739,2.695652174,1.043478261,0.913043478,22876,21412,44288
235,F1,3/2/2018,Strasbourg,Bordeaux,0,11.30434783,3.869565217,7,15,10,13.43478261,1.782608696,0.130434783,1.217391304,12.26086957,3.913043478,8,5,10,14.73913043,2.304347826,0.086956522,1.173913043,24064,22009,46073
236,F1,4/2/2018,Caen,Nantes,2,12.52173913,3.043478261,8,13,12,14.08695652,1.695652174,0.086956522,0.652173913,12.34782609,3.695652174,11,4,8,13.69565217,2,2.086956522,0.956521739,17187,22181,39368
237,F1,4/2/2018,Monaco,Lyon,2,13.30434783,4.956521739,14,13,4,13.73913043,1.913043478,0,2.304347826,14.04347826,6.173913043,14,6,3,13.39130435,1.956521739,1.043478261,2.260869565,9243,24477,33720
238,F1,4/2/2018,Rennes,Guingamp,0,12.65217391,3.869565217,9,13,10,13.04347826,2,0.173913043,1.217391304,11.26086957,3.826086957,8,5,10,12.91304348,1.869565217,1.043478261,1.043478261,23111,22165,45276
239,F1,9/2/2018,St Etienne,Marseille,1,10.66666667,3.875,8,16,11,14.70833333,2.208333333,0.333333333,1,16.33333333,5.875,15,6,3,13.70833333,2.291666667,1.041666667,2.208333333,28142,26919,55061
240,F1,10/2/2018,Angers,Monaco,0,11.625,4.041666667,5,17,9,14.33333333,2.333333333,0.125,1.125,13.25,5.041666667,15,5,4,13.91666667,1.958333333,0.041666667,2.333333333,11065,23813,34878
241,F1,10/2/2018,Bordeaux,Amiens,2,12.04166667,3.916666667,9,15,10,14.75,2.375,0.083333333,1.208333333,9.5,2.625,7,4,13,12.70833333,2.208333333,2,0.833333333,26048,22086,48134
242,F1,10/2/2018,Dijon,Nice,2,12.2173913,4.434782609,8,13,11,13.43478261,2,0.173913043,1.434782609,12.08333333,4.791666667,10,4,10,12.45833333,2.458333333,2.083333333,1.208333333,12228,22201,34429
243,F1,10/2/2018,Guingamp,Caen,1,11.25,3.833333333,9,16,10,12.875,1.958333333,0.083333333,1.041666667,12.66666667,3.208333333,9,3,12,13.95833333,1.666666667,0.083333333,0.75,14502,20701,35203
244,F1,10/2/2018,Metz,Montpellier,0,12.08333333,4.75,5,13,16,14.58333333,2.041666667,0.208333333,0.958333333,12.58333333,3.625,8,10,6,11.95833333,2.166666667,0.041666667,0.916666667,14844,20958,35802
245,F1,10/2/2018,Toulouse,Paris SG,0,11.58333333,3.458333333,7,16,12,16.41666667,2.666666667,0.083333333,0.916666667,17.41666667,7.041666667,20,2,2,11,1.833333333,3.041666667,3.125,16929,29502,46431
246,F1,11/2/2018,Lyon,Rennes,0,14,6.083333333,14,17,4,13.45833333,2,0.083333333,2.25,12.66666667,3.916666667,9,4,11,13.33333333,2,3.041666667,1.166666667,46005,21642,67647
247,F1,11/2/2018,Nantes,Lille,1,12.41666667,3.708333333,11,14,9,13.5,2,0.166666667,1,10.83333333,3.541666667,7,4,13,13.375,2,3.083333333,0.875,24559,21878,46437
248,F1,11/2/2018,Strasbourg,Troyes,2,11.20833333,3.708333333,7,15,11,13.41666667,1.75,0.125,1.166666667,9.043478261,3.043478261,7,3,13,13.86956522,2.391304348,2.173913043,0.956521739,24064,21602,45666
249,F1,16/02/18,Monaco,Dijon,2,13.12,5.08,16,14,4,13.6,1.88,0.04,2.4,12.16666667,4.375,9,4,11,13.45833333,2,2.083333333,1.5,9243,21658,30901
250,F1,17/02/18,Amiens,Toulouse,1,9.88,2.76,7,15,14,12.72,2.16,0.08,0.88,11.24,3.36,7,5,13,16.56,2.72,1.04,0.88,9489,21412,30901
251,F1,17/02/18,Angers,St Etienne,0,11.6,3.92,5,17,10,14.2,2.28,0.12,1.08,10.52,3.84,8,6,11,14.6,2.12,4.16,1.04,11065,22820,33885
252,F1,17/02/18,Caen,Rennes,1,12.64,3.16,9,14,12,14.08,1.68,0.08,0.72,12.4,3.88,10,4,11,13.12,1.96,3.04,1.2,17187,21642,38829
253,F1,17/02/18,Montpellier,Guingamp,1,12.72,3.8,9,17,6,11.92,2.12,0.04,0.92,11.04,3.72,9,6,10,12.84,1.92,1.04,1,13458,22165,35623
254,F1,17/02/18,Paris SG,Strasbourg,2,17.56,7,21,13,2,11.08,1.84,0.16,3.04,11.24,3.64,8,6,11,13.24,1.76,2.04,1.2,46930,20496,67426
255,F1,17/02/18,Troyes,Metz,2,9.166666667,3.083333333,7,14,14,13.875,2.375,0.25,0.958333333,12.08,4.76,5,3,17,14.6,2.04,3.08,0.92,11723,22504,34227
256,F1,18/02/18,Lille,Lyon,1,10.68,3.56,7,16,13,13.28,1.96,0.2,0.92,14.2,6.08,14,6,5,13.56,2,1.04,2.16,33200,24477,57677
257,F1,18/02/18,Marseille,Bordeaux,2,16.16,5.8,15,16,3,13.64,2.2,0.08,2.2,12.12,3.92,10,5,10,14.6,2.28,0.08,1.28,47314,22009,69323
258,F1,18/02/18,Nice,Nantes,1,12.16,4.8,10,13,11,12.52,2.48,0.16,1.24,12.72,3.8,11,5,9,13.32,1.92,2.08,1.04,22876,22181,45057
259,F1,20/02/18,Troyes,Dijon,1,9.52,3.32,8,14,14,13.68,2.32,0.24,0.96,11.96,4.36,9,4,12,13.44,1.96,2.08,1.44,11723,21658,33381
260,F1,23/02/18,Strasbourg,Montpellier,1,11.26923077,3.576923077,8,16,12,13.30769231,1.807692308,0.115384615,1.230769231,12.96153846,3.846153846,9,11,6,11.76923077,2.076923077,0.038461538,0.923076923,24064,20958,45022
261,F1,24/02/18,Dijon,Caen,2,11.76923077,4.230769231,9,15,12,13.38461538,1.923076923,0.153846154,1.384615385,12.84615385,3.269230769,9,5,12,13.69230769,1.692307692,0.076923077,0.769230769,12228,20701,32929
262,F1,24/02/18,Guingamp,Metz,1,10.76923077,3.615384615,9,18,10,12.92307692,1.884615385,0.076923077,1,12,4.730769231,5,3,18,14.38461538,2.038461538,3.076923077,0.884615385,14502,22504,37006
263,F1,24/02/18,Lille,Angers,0,10.80769231,3.615384615,7,17,13,13.23076923,1.884615385,0.192307692,0.961538462,11.88461538,3.923076923,5,10,11,14.19230769,2.230769231,3,1.038461538,33200,21306,54506
264,F1,24/02/18,Nantes,Amiens,0,12.57692308,3.769230769,11,16,9,13.15384615,1.846153846,0.153846154,1.038461538,9.730769231,2.692307692,7,5,14,12.65384615,2.115384615,2.038461538,0.846153846,24559,22086,46645
265,F1,24/02/18,Rennes,Troyes,2,12.34615385,3.923076923,10,15,11,12.92307692,1.884615385,0.153846154,1.230769231,9.5,3.307692308,8,4,14,13.73076923,2.307692308,2.153846154,0.923076923,23111,21602,44713
266,F1,24/02/18,Toulouse,Monaco,1,11.26923077,3.423076923,7,17,13,16.5,2.615384615,0.076923077,0.846153846,13.15384615,5.076923077,17,5,4,13.5,1.884615385,0.038461538,2.461538462,16929,23813,40742
267,F1,25/02/18,Bordeaux,Nice,1,11.84615385,3.807692308,10,16,11,14.5,2.269230769,0.076923077,1.230769231,12.15384615,4.769230769,10,5,11,12.53846154,2.461538462,2.076923077,1.230769231,26048,22201,48249
268,F1,25/02/18,Lyon,St Etienne,1,14.15384615,6.038461538,14,18,5,13.38461538,2.076923077,0.076923077,2.153846154,10.5,3.807692308,9,6,11,14.57692308,2.115384615,4.153846154,1.038461538,46005,22820,68825
